# Processed xy data with Haverford two-theta converted to LBL scale
two_theta,intensity
5.812336334448366,336.0
5.835590900706661,632.0
5.8588455295808854,1032.0
5.882100221322295,1397.0
5.905354976182176,1503.0
5.928609794411824,1352.0
5.951864676262572,1069.0
5.97511962198576,665.0
5.99837463183276,324.0
6.02162970605496,122.0
6.044884844903773,44.0
6.0681400486306325,26.0
6.091395317486996,21.0
6.114650651724341,17.0
6.13790605159417,10.0
6.161161517348003,11.0
6.18441704923739,12.0
6.207672647513895,14.0
6.230928312429112,11.0
6.254184044234656,8.0
6.27743984318216,7.0
6.300695709523287,7.0
6.3239516435097185,8.0
6.347207645393159,9.0
6.370463715425341,8.0
6.3937198538580144,9.0
6.416976060942956,9.0
6.440232336931965,5.0
6.4634886820768624,2.0
6.486745096629497,3.0
6.510001580841738,7.0
6.53325813496548,7.0
6.5565147592526385,4.0
6.579771453955157,6.0
6.603028219325004,6.0
6.626285055614165,7.0
6.649541963074657,10.0
6.6727989419585185,10.0
6.696055992517813,9.0
6.719313115004629,6.0
6.742570309671076,6.0
6.7658275767692935,7.0
6.789084916551441,7.0
6.812342329269707,9.0
6.835599815176301,8.0
6.858857374523463,7.0
6.882115007563452,7.0
6.905372714548557,5.0
6.9286304957310865,3.0
6.951888351363382,2.0
6.975146281697805,4.0
6.998404286986744,9.0
7.021662367482616,7.0
7.044920523437857,9.0
7.068178755104935,8.0
7.091437062736341,9.0
7.1146954465845935,8.0
7.137953906902237,11.0
7.161212443941841,13.0
7.184471057955999,8.0
7.207729749197341,3.0
7.230988517918511,7.0
7.254247364372185,9.0
7.277506288811065,6.0
7.30076529148788,2.0
7.324024372655387,2.0
7.347283532566368,3.0
7.370542771473634,6.0
7.393802089630019,8.0
7.417061487288388,9.0
7.440320964701634,3.0
7.4635805221226725,6.0
7.486840159804451,9.0
7.510099877999942,8.0
7.533359676962151,6.0
7.5566195569440975,4.0
7.579879518198843,4.0
7.603139560979473,6.0
7.626399685539099,8.0
7.649659892130859,11.0
7.672920181007921,7.0
7.696180552423485,4.0
7.719441006630773,7.0
7.742701543883038,5.0
7.765962164433562,7.0
7.789222868535657,10.0
7.81248365644266,11.0
7.835744528407938,7.0
7.859005484684887,6.0
7.882266525526933,6.0
7.905527651187532,6.0
7.928788861920164,7.0
7.952050157978344,5.0
7.975311539615614,5.0
7.998573007085543,8.0
8.02183456064173,6.0
8.045096200537811,6.0
8.06835792702744,4.0
8.09161974036431,5.0
8.114881640802139,8.0
8.138143628594674,4.0
8.161405703995696,6.0
8.184667867259016,3.0
8.207930118638469,6.0
8.231192458387925,5.0
8.254454886761287,5.0
8.277717404012483,6.0
8.300980010395474,7.0
8.32424270616425,8.0
8.347505491572837,7.0
8.370768366875284,7.0
8.394031332325673,9.0
8.417294388178124,8.0
8.440557534686778,7.0
8.463820772105814,6.0
8.487084100689438,6.0
8.510347520691889,7.0
8.53361103236744,4.0
8.556874635970393,5.0
8.58013833175508,8.0
8.603402119975868,8.0
8.62666600088715,9.0
8.649929974743358,7.0
8.673194041798952,7.0
8.696458202308426,6.0
8.719722456526304,7.0
8.742986804707142,7.0
8.766251247105531,6.0
8.789515783976091,5.0
8.812780415573481,5.0
8.836045142152381,6.0
8.859309963967515,7.0
8.882574881273634,7.0
8.90583989432552,5.0
8.929105003377993,5.0
8.952370208685906,7.0
8.975635510504143,8.0
8.998900909087617,7.0
9.022166404691278,4.0
9.045431997570116,3.0
9.068697687979142,5.0
9.091963476173413,8.0
9.115229362408005,7.0
9.138495346938043,6.0
9.161761430018675,6.0
9.185027611905088,6.0
9.2082938928525,5.0
9.23156027311617,5.0
9.254826752951379,4.0
9.278093332613453,6.0
9.301360012357751,8.0
9.324626792439659,9.0
9.347893673114605,8.0
9.371160654638048,8.0
9.394427737265485,8.0
9.417694921252442,7.0
9.440962206854483,7.0
9.464229594327216,6.0
9.487497083926264,7.0
9.510764675907303,8.0
9.534032370526038,6.0
9.557300168038212,2.0
9.580568068699591,1.0
9.603836072765995,1.0
9.627104180493268,3.0
9.65037239213729,5.0
9.673640707953984,5.0
9.696909128199298,5.0
9.720177653129229,6.0
9.7434462829998,7.0
9.766715018067071,5.0
9.789983858587142,8.0
9.813252804816148,7.0
9.836521857010267,10.0
9.859791015425694,6.0
9.88306028031868,8.0
9.906329651945507,5.0
9.929599130562494,4.0
9.952868716425995,8.0
9.976138409792394,3.0
9.99940821091813,5.0
