# Processed xy data with Haverford two-theta converted to LBL scale
two_theta,intensity
5.812336334448366,6.0
5.835590900706661,6.0
5.8588455295808854,4.0
5.882100221322295,6.0
5.905354976182176,7.0
5.928609794411824,5.0
5.951864676262572,4.0
5.97511962198576,3.0
5.99837463183276,2.0
6.02162970605496,5.0
6.044884844903773,7.0
6.0681400486306325,5.0
6.091395317486996,5.0
6.114650651724341,4.0
6.13790605159417,4.0
6.161161517348003,6.0
6.18441704923739,7.0
6.207672647513895,4.0
6.230928312429112,3.0
6.254184044234656,2.0
6.27743984318216,2.0
6.300695709523287,6.0
6.3239516435097185,7.0
6.347207645393159,4.0
6.370463715425341,3.0
6.3937198538580144,4.0
6.416976060942956,5.0
6.440232336931965,4.0
6.4634886820768624,3.0
6.486745096629497,5.0
6.510001580841738,6.0
6.53325813496548,4.0
6.5565147592526385,5.0
6.579771453955157,4.0
6.603028219325004,5.0
6.626285055614165,4.0
6.649541963074657,4.0
6.6727989419585185,5.0
6.696055992517813,3.0
6.719313115004629,6.0
6.742570309671076,7.0
6.7658275767692935,5.0
6.789084916551441,3.0
6.812342329269707,1.0
6.835599815176301,2.0
6.858857374523463,4.0
6.882115007563452,4.0
6.905372714548557,4.0
6.9286304957310865,5.0
6.951888351363382,7.0
6.975146281697805,5.0
6.998404286986744,2.0
7.021662367482616,4.0
7.044920523437857,5.0
7.068178755104935,6.0
7.091437062736341,6.0
7.1146954465845935,4.0
7.137953906902237,1.0
7.161212443941841,1.0
7.184471057955999,3.0
7.207729749197341,5.0
7.230988517918511,4.0
7.254247364372185,7.0
7.277506288811065,9.0
7.30076529148788,5.0
7.324024372655387,4.0
7.347283532566368,5.0
7.370542771473634,5.0
7.393802089630019,6.0
7.417061487288388,4.0
7.440320964701634,4.0
7.4635805221226725,4.0
7.486840159804451,5.0
7.510099877999942,4.0
7.533359676962151,5.0
7.5566195569440975,5.0
7.579879518198843,5.0
7.603139560979473,6.0
7.626399685539099,5.0
7.649659892130859,5.0
7.672920181007921,4.0
7.696180552423485,6.0
7.719441006630773,8.0
7.742701543883038,9.0
7.765962164433562,5.0
7.789222868535657,6.0
7.81248365644266,7.0
7.835744528407938,6.0
7.859005484684887,7.0
7.882266525526933,7.0
7.905527651187532,4.0
7.928788861920164,5.0
7.952050157978344,4.0
7.975311539615614,3.0
7.998573007085543,4.0
8.02183456064173,4.0
8.045096200537811,6.0
8.06835792702744,3.0
8.09161974036431,5.0
8.114881640802139,6.0
8.138143628594674,5.0
8.161405703995696,3.0
8.184667867259016,5.0
8.207930118638469,3.0
8.231192458387925,4.0
8.254454886761287,6.0
8.277717404012483,3.0
