# Processed xy data with Haverford two-theta converted to LBL scale
two_theta,intensity
5.812336334448366,4.0
5.835590900706661,2.0
5.8588455295808854,2.0
5.882100221322295,4.0
5.905354976182176,5.0
5.928609794411824,4.0
5.951864676262572,5.0
5.97511962198576,5.0
5.99837463183276,5.0
6.02162970605496,7.0
6.044884844903773,5.0
6.0681400486306325,6.0
6.091395317486996,9.0
6.114650651724341,11.0
6.13790605159417,6.0
6.161161517348003,7.0
6.18441704923739,8.0
6.207672647513895,6.0
6.230928312429112,7.0
6.254184044234656,5.0
6.27743984318216,5.0
6.300695709523287,5.0
6.3239516435097185,5.0
6.347207645393159,5.0
6.370463715425341,7.0
6.3937198538580144,5.0
6.416976060942956,3.0
6.440232336931965,5.0
6.4634886820768624,9.0
6.486745096629497,7.0
6.510001580841738,6.0
6.53325813496548,5.0
6.5565147592526385,5.0
6.579771453955157,5.0
6.603028219325004,6.0
6.626285055614165,7.0
6.649541963074657,5.0
6.6727989419585185,5.0
6.696055992517813,7.0
6.719313115004629,6.0
6.742570309671076,5.0
6.7658275767692935,6.0
6.789084916551441,6.0
6.812342329269707,3.0
6.835599815176301,3.0
6.858857374523463,5.0
6.882115007563452,2.0
6.905372714548557,6.0
6.9286304957310865,8.0
6.951888351363382,8.0
6.975146281697805,4.0
6.998404286986744,6.0
7.021662367482616,6.0
7.044920523437857,7.0
7.068178755104935,7.0
7.091437062736341,7.0
7.1146954465845935,9.0
7.137953906902237,6.0
7.161212443941841,3.0
7.184471057955999,4.0
7.207729749197341,6.0
7.230988517918511,4.0
7.254247364372185,4.0
7.277506288811065,6.0
7.30076529148788,6.0
7.324024372655387,8.0
7.347283532566368,7.0
7.370542771473634,5.0
7.393802089630019,4.0
7.417061487288388,4.0
7.440320964701634,7.0
7.4635805221226725,10.0
7.486840159804451,8.0
7.510099877999942,5.0
7.533359676962151,5.0
7.5566195569440975,4.0
7.579879518198843,1.0
7.603139560979473,5.0
7.626399685539099,9.0
7.649659892130859,4.0
7.672920181007921,3.0
7.696180552423485,6.0
7.719441006630773,6.0
7.742701543883038,8.0
7.765962164433562,7.0
7.789222868535657,6.0
7.81248365644266,4.0
7.835744528407938,5.0
7.859005484684887,3.0
7.882266525526933,2.0
7.905527651187532,3.0
7.928788861920164,4.0
7.952050157978344,3.0
7.975311539615614,3.0
7.998573007085543,6.0
8.02183456064173,5.0
8.045096200537811,2.0
8.06835792702744,1.0
8.09161974036431,1.0
8.114881640802139,3.0
8.138143628594674,7.0
8.161405703995696,9.0
8.184667867259016,7.0
8.207930118638469,6.0
8.231192458387925,6.0
8.254454886761287,3.0
8.277717404012483,4.0
8.300980010395474,5.0
8.32424270616425,8.0
8.347505491572837,5.0
8.370768366875284,5.0
8.394031332325673,3.0
8.417294388178124,5.0
8.440557534686778,4.0
8.463820772105814,6.0
8.487084100689438,7.0
8.510347520691889,5.0
8.53361103236744,4.0
8.556874635970393,6.0
8.58013833175508,6.0
8.603402119975868,5.0
8.62666600088715,5.0
8.649929974743358,7.0
8.673194041798952,5.0
8.696458202308426,3.0
8.719722456526304,5.0
8.742986804707142,6.0
8.766251247105531,6.0
8.789515783976091,4.0
8.812780415573481,4.0
8.836045142152381,3.0
8.859309963967515,4.0
8.882574881273634,4.0
8.90583989432552,6.0
8.929105003377993,9.0
8.952370208685906,5.0
8.975635510504143,4.0
8.998900909087617,6.0
9.022166404691278,4.0
9.045431997570116,7.0
9.068697687979142,6.0
9.091963476173413,12.0
9.115229362408005,11.0
9.138495346938043,6.0
9.161761430018675,5.0
9.185027611905088,4.0
9.2082938928525,5.0
9.23156027311617,3.0
9.254826752951379,4.0
9.278093332613453,7.0
9.301360012357751,5.0
9.324626792439659,5.0
9.347893673114605,4.0
9.371160654638048,3.0
9.394427737265485,3.0
9.417694921252442,2.0
9.440962206854483,5.0
9.464229594327216,6.0
9.487497083926264,6.0
9.510764675907303,5.0
9.534032370526038,6.0
9.557300168038212,8.0
9.580568068699591,8.0
9.603836072765995,5.0
9.627104180493268,5.0
9.65037239213729,0.0
9.673640707953984,1.0
9.696909128199298,3.0
9.720177653129229,6.0
9.7434462829998,9.0
9.766715018067071,5.0
9.789983858587142,6.0
9.813252804816148,8.0
9.836521857010267,6.0
9.859791015425694,5.0
9.88306028031868,4.0
9.906329651945507,4.0
9.929599130562494,7.0
9.952868716425995,4.0
9.976138409792394,6.0
9.99940821091813,4.0
10.022678120059663,2.0
10.045948137473498,1.0
10.069218263416177,6.0
10.092488498144272,10.0
10.115758841914406,5.0
10.13902929498323,4.0
10.162299857607428,2.0
10.185570530043737,2.0
10.208841312548918,7.0
10.232112205379778,5.0
10.255383208793155,6.0
10.278654323045938,4.0
10.301925548395035,3.0
10.32519688509741,5.0
10.34846833341006,5.0
10.371739893590012,7.0
10.395011565894338,9.0
10.418283350580161,6.0
10.441555247904622,4.0
10.464827258124908,7.0
10.48809938149825,3.0
10.511371618281917,8.0
10.534643968733214,6.0
10.557916433109481,4.0
10.581189011668108,6.0
10.604461704666518,4.0
10.627734512362176,4.0
10.65100743501258,3.0
10.674280472875276,2.0
10.697553626207851,5.0
10.720826895267923,8.0
10.744100280313154,7.0
10.767373781601245,8.0
10.790647399389943,7.0
10.813921133937027,5.0
10.837194985500323,3.0
10.860468954337696,5.0
10.883743040707044,7.0
10.90701724486632,5.0
10.930291567073505,6.0
10.953566007586625,5.0
10.976840566663748,6.0
11.000115244562984,8.0
11.023390041542479,12.0
11.046664957860425,3.0
11.069939993775053,4.0
11.09321514954464,7.0
11.116490425427497,10.0
11.139765821681978,8.0
11.163041338566483,7.0
11.186316976339457,6.0
11.209592735259374,8.0
11.232868615584756,5.0
11.256144617574174,4.0
11.279420741486225,6.0
11.302696987579575,8.0
11.325973356112902,7.0
11.349249847344945,6.0
11.37252646153448,6.0
11.395803198940328,5.0
11.419080059821349,7.0
11.442357044436445,4.0
11.465634153044565,3.0
11.488911385904702,3.0
11.512188743275887,5.0
11.535466225417197,5.0
11.558743832587748,5.0
11.582021565046707,7.0
11.605299423053278,6.0
11.628577406866714,5.0
11.651855516746306,5.0
11.675133752951389,5.0
11.698412115741345,6.0
11.7216906053756,4.0
11.744969222113623,4.0
11.768247966214924,6.0
11.791526837939063,5.0
11.81480583754564,10.0
11.838084965294295,8.0
11.861364221444722,3.0
11.88464360625666,3.0
11.90792311998988,3.0
11.931202762904206,6.0
11.95448253525951,5.0
11.977762437315706,4.0
12.00104246933275,5.0
12.024322631570639,3.0
12.047602924289434,8.0
12.070883347749223,7.0
12.09416390221014,6.0
12.117444587932372,7.0
12.14072540517615,11.0
12.164006354201756,6.0
12.1872874352695,7.0
12.210568648639759,6.0
12.233849994572935,8.0
12.2571314733295,4.0
12.280413085169949,5.0
12.303694830354837,8.0
12.326976709144764,7.0
12.35025872180037,6.0
12.373540868582348,4.0
12.396823149751432,6.0
12.420105565568411,4.0
12.443388116294111,3.0
12.46667080218941,8.0
12.489953623515236,9.0
12.513236580532558,4.0
12.53651967350239,5.0
12.559802902685805,7.0
12.583086268343914,8.0
12.606369770737873,7.0
12.629653410128896,5.0
12.652937186778235,4.0
12.676221100947195,6.0
12.699505152897125,5.0
12.722789342889424,0.0
12.746073671185545,0.0
12.769358138046975,2.0
12.79264274373526,2.0
12.815927488511997,2.0
12.83921237263882,4.0
12.86249739637742,4.0
12.885782559989533,5.0
12.90906786373694,6.0
12.932353307881483,6.0
12.955638892685041,7.0
12.978924618409549,3.0
13.002210485316985,7.0
13.02549649366938,4.0
13.048782643728815,3.0
13.07206893575742,8.0
13.095355370017367,5.0
13.118641946770891,3.0
13.14192866628027,2.0
13.165215528807824,5.0
13.188502534615935,7.0
13.211789683967028,8.0
13.235076977123583,6.0
13.258364414348119,4.0
13.281651995903221,6.0
13.304939722051515,2.0
13.32822759305568,2.0
13.351515609178437,4.0
13.374803770682572,1.0
13.398092077830908,3.0
13.42138053088633,8.0
13.444669130111777,6.0
13.467957875770214,8.0
13.491246768124684,7.0
13.514535807438268,4.0
13.537824993974109,5.0
13.561114327995382,5.0
13.584403809765332,3.0
13.60769343954725,6.0
13.630983217604475,5.0
13.654273144200399,5.0
13.677563219598468,5.0
13.70085344406218,4.0
13.724143817855081,6.0
13.747434341240776,2.0
13.770725014482913,6.0
13.794015837845201,7.0
13.8173068115914,6.0
13.840597935985315,7.0
13.863889211290813,7.0
13.887180637771806,4.0
13.910472215692266,6.0
13.933763945316214,6.0
13.957055826907721,8.0
13.980347860730916,7.0
14.00364004704998,5.0
14.026932386129145,5.0
14.050224878232704,3.0
14.073517523624988,4.0
14.096810322570402,3.0
14.120103275333387,1.0
14.143396382178445,1.0
14.16668964337013,5.0
14.189983059173056,6.0
14.21327662985189,3.0
14.236570355671335,5.0
14.259864236896174,7.0
14.283158273791232,6.0
14.30645246662139,8.0
14.329746815651578,4.0
14.353041321146794,2.0
14.37633598337207,2.0
14.39963080259252,2.0
14.422925779073289,5.0
14.446220913079586,8.0
14.46951620487668,6.0
14.492811654729895,8.0
14.516107262904596,6.0
14.539403029666214,7.0
14.562698955280242,6.0
14.58599504001221,4.0
14.609291284127732,7.0
14.632587687892448,5.0
14.655884251572072,8.0
14.679180975432365,6.0
14.702477859739153,5.0
14.725774904758307,4.0
14.749072110755767,5.0
14.772369477997517,7.0
14.795667006749616,4.0
14.818964697278153,3.0
14.84226254984929,4.0
14.86556056472925,6.0
14.8888587421843,8.0
14.912157082480775,7.0
14.935455585885057,5.0
14.958754252663597,6.0
14.982053083082898,6.0
15.00535207740951,8.0
15.028651235910058,6.0
15.051950558851214,5.0
15.075250046499713,5.0
15.098549699122337,5.0
15.121849516985941,6.0
15.14514950035743,6.0
15.168449649503765,8.0
15.19174996469197,8.0
